"country_name","debt_change_percentage"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Ethiopia","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Europe & Central Asia (excluding high income)","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
"Fiji","-100.00"
